2/18/2000,Hanging Up,40000000,36037909
8/20/1999,Mickey Blue Eyes,40000000,33864342
10/20/2000,Pay it Forward,40000000,33508922
3/1/1991,The Doors,40000000,33404794
4/8/2011,Arthur,40000000,33035397
3/21/2008,Drillbit Taylor,40000000,32862104
12/25/2011,Extremely Loud and Incredibly Close,40000000,31847881
7/1/1994,The Shadow,40000000,31835600
11/10/2010,Morning Glory,40000000,31011732
11/9/2005,Get Rich or Die Tryin',40000000,30981850
8/25/2000,The Art of War,40000000,30199105
12/25/2013,Grudge Match,40000000,29807260
8/11/2000,Bless the Child,40000000,29374178
11/23/2005,Rent,40000000,29077547
4/2/1999,The Out-of-Towners,40000000,28544120
8/23/1996,The Island of Dr. Moreau,40000000,27663982
9/7/2001,The Musketeer,40000000,27053815
2/29/2008,The Other Boleyn Girl,40000000,26814957
2/16/2001,Sweet November,40000000,25178165
4/5/2007,The Reaping,40000000,25126214
1/7/2011,Season of the Witch,40000000,24827228
6/3/1994,Renaissance Man,40000000,23822558
5/15/1998,Quest for Camelot,40000000,22717758
9/6/2002,City by the Sea,40000000,22433915
1/15/1999,At First Sight,40000000,22326247
1/16/2004,Torque,40000000,21176322
11/13/2009,The Fantastic Mr. Fox,40000000,21002919
2/16/1996,City Hall,40000000,20231760
9/22/1995,Showgirls,40000000,20170437
2/3/2012,Big Miracle,40000000,20157300
12/21/2012,The Impossible,40000000,19019882
3/9/2012,A Thousand Words,40000000,18450127
10/20/2006,Marie Antoinette,40000000,15962471
10/6/2000,Get Carter,40000000,14967182
4/21/1995,Kiss of Death,40000000,14924355
4/26/2002,Life or Something Like It,40000000,14448589
5/15/1987,Ishtar,40000000,14375181
2/28/1992,Memoirs of an Invisible Man,40000000,14358033
10/23/2009,Amelia,40000000,14246488
10/23/2009,Cirque du Freak: The Vampire's Assistant,40000000,14046595
5/7/2004,New York Minute,40000000,14018364
3/12/1999,The Deep End of the Ocean,40000000,13432982
11/5/2004,Alfie,40000000,13395939
8/30/2002,FearDotCom,40000000,13208023
11/7/2008,Soul Men,40000000,12082391
3/20/2015,The Gunman,40000000,10664749
8/20/1999,Universal Soldier II: The Return,40000000,10447421
9/25/2009,Pandorum,40000000,10330853
9/26/2003,Duplex,40000000,9652000
8/16/2013,Paranoia,40000000,7388654
8/1/1980,Raise the Titanic,40000000,7000000
7/10/2015,Baahubali: The Beginning,40000000,6738000
1/4/2002,Impostor,40000000,6114237
11/27/2002,Extreme Ops,40000000,4835968
4/6/2001,Just Visiting,40000000,4777007
6/27/2014,Snowpiercer,40000000,4563029
7/20/2007,Sunshine,40000000,3675072
3/11/1994,The Hudsucker Proxy,40000000,2816518
7/1/1986,Pirates,40000000,1641825
12/12/2008,Delgo,40000000,915840
9/7/2007,The Hunting Party,40000000,876671
10/13/2006,Alex Rider: Operation Stormbreaker,40000000,659210
11/20/2009,Red Cliff,40000000,627047
9/24/2004,The Last Shot,40000000,463730
4/2/2010,The Warlords,40000000,129078
3/16/2007,Nomad,40000000,79123
4/16/2013,Un monstre à Paris,40000000,0
12/31/2015,The Crow,40000000,0
8/14/2009,The Time Traveler's Wife,39000000,63414846
6/17/1983,Superman III,39000000,59950623
2/2/2007,Because I Said So,39000000,42674040
10/5/2012,Frankenweenie,39000000,35287788
3/29/1996,Sgt. Bilko,39000000,30141475
9/30/2005,Serenity,39000000,25335935
2/20/2004,Against the Ropes,39000000,5881504
8/23/2013,Yi dai zong shi,38600000,6594959
6/22/2001,The Fast and the Furious,38000000,144512310
9/27/2002,Sweet Home Alabama,38000000,127214072
7/24/2009,The Ugly Truth,38000000,88915214
8/7/2002,Spy Kids 2: The Island of Lost Dreams,38000000,85846296
11/18/1994,Star Trek: Generations,38000000,75510568
4/17/2015,Paul Blart: Mall Cop 2,38000000,71038190
12/19/1997,Mouse Hunt,38000000,61834214
4/22/2011,Water for Elephants,38000000,58709717
10/8/2010,Life as We Know It,38000000,53374681
12/29/1999,The Hurricane,38000000,50699241
9/6/2013,Riddick,38000000,42025135
3/23/2001,Heartbreakers,38000000,40334024
5/24/2002,Enough,38000000,39177215
2/6/2009,Push,38000000,31811527
9/20/2013,Rush,38000000,26947624
5/18/2001,Angel Eyes,38000000,24044532
12/21/2001,Joe Somebody,38000000,22770864
3/10/2000,The Ninth Gate,38000000,18653746
9/27/1996,Extreme Measures,38000000,17369541
9/7/2001,Rock Star,38000000,16991902
10/14/2011,The Thing,38000000,16928670
2/2/1996,White Squall,38000000,10229300
10/10/2008,City of Ember,38000000,7871693
10/31/1997,Switchback,38000000,6482195
11/30/2001,Texas Rangers,38000000,623374
8/26/2008,Virgin Territory,38000000,0
5/18/2012,What to Expect When You're Expecting,37500000,41152203
9/14/2012,The Master,37500000,16247159
10/4/2008,The Express,37500000,9643725
11/21/2008,Twilight,37000000,192769854
8/7/2013,We're the Millers,37000000,150394119
9/17/2010,The Town,37000000,92186262
9/23/2011,Dolphin Tale,37000000,72286779
9/12/2008,Burn After Reading,37000000,60355347
4/4/2008,Nim's Island,37000000,48006762
2/26/2010,Cop Out,37000000,44875481
1/28/2011,The Rite,37000000,33047633
7/18/2008,Space Chimps,37000000,30105968
12/17/1999,Magnolia,37000000,22450975
5/29/2015,Aloha,37000000,21052030
12/31/2009,Obitaemyy ostrov,36500000,0
2/11/2011,Gnomeo and Juliet,36000000,99967670
2/15/2002,John Q,36000000,71026631
9/17/1999,Blue Streak,36000000,68208190
10/7/1983,Never Say Never Again,36000000,55432841
3/26/2010,Hot Tub Time Machine,36000000,50269859
5/2/1997,Breakdown,36000000,50129186
9/12/2014,Dolphin Tale 2,36000000,42024533
4/4/2003,A Man Apart,36000000,26500000
2/25/2000,Reindeer Games,36000000,23360779
12/24/1999,Snow Falling on Cedars,36000000,14378353
12/20/1996,Ghosts of Mississippi,36000000,13052741
10/24/1997,Gattaca,36000000,12339633
1/28/2000,Isn't She Great,36000000,2954405
5/6/2011,There Be Dragons,36000000,1069334
12/31/2016,Yip Man 3,36000000,0
3/28/2003,Head of State,35200000,37788228
6/5/2009,The Hangover,35000000,277322503
11/20/2009,The Blind Side,35000000,255959475
6/23/1989,Batman,35000000,248972777
6/10/1999,Austin Powers: The Spy Who Shagged Me,35000000,205957794
12/22/2010,True Grit,35000000,171050328
9/18/1998,Rush Hour,35000000,141153686
5/15/1992,Lethal Weapon 3,35000000,139799547
2/8/2013,Identity Thief,35000000,134506920
6/30/2006,The Devil Wears Prada,35000000,124740460
7/8/2011,Horrible Bosses,35000000,117538559
3/30/2001,Spy Kids,35000000,112692062
7/17/2015,Trainwreck,35000000,110008260
12/13/2013,Saving Mr. Banks,35000000,83299761
12/7/1979,Star Trek: The Motion Picture,35000000,82258456
3/21/2008,21,35000000,81159365
5/3/2008,What Happens in Vegas...,35000000,80277646
11/15/1991,Cape Fear,35000000,79091969
11/15/1996,The English Patient,35000000,78651430
3/25/2005,Guess Who,35000000,67962333
12/21/2012,This is 40,35000000,67544505
9/19/1997,L.A. Confidential,35000000,64604977
7/29/2005,Sky High,35000000,63939454
9/19/1997,In & Out,35000000,63826569
4/30/2010,A Nightmare on Elm Street,35000000,63075011
8/18/2000,The Cell,35000000,61280963
7/7/1995,Species,35000000,60000401
10/8/2010,Secretariat,35000000,59699513
4/7/2006,The Benchwarmers,35000000,57651794
3/13/1998,The Man in the Iron Mask,35000000,56876365
7/22/2011,Friends with Benefits,35000000,55802754
3/23/2007,TMNT,35000000,54149098
10/24/2003,Radio,35000000,52333738
11/25/2009,Old Dogs,35000000,49492060
5/22/2015,Poltergeist,35000000,47425125
1/23/2009,Underworld 3: Rise of the Lycans,35000000,45802315
11/18/1992,Malcolm X,35000000,44707772
7/29/2005,Must Love Dogs,35000000,43894863
7/3/2007,License to Wed,35000000,43799818
2/28/1997,Donnie Brasco,35000000,41954997
10/17/2008,Max Payne,35000000,40687294
3/26/2004,The Ladykillers,35000000,39692139
3/15/2002,Resident Evil,35000000,39532308
5/6/2011,Something Borrowed,35000000,39046489
12/1/2006,The Nativity Story,35000000,37629831
10/28/2011,In Time,35000000,37553932
4/23/2010,The Back-up Plan,35000000,37490007
11/9/2011,J. Edgar,35000000,37306030
11/17/2000,Bounce,35000000,36805288
5/8/2015,Hot Pursuit,35000000,34580201
12/3/2004,Closer,35000000,33987757
11/21/2001,Black Knight,35000000,33422806
12/23/1994,Street Fighter,35000000,33210975
7/22/2005,The Bad News Bears,35000000,32868349
12/27/2002,The Pianist,35000000,32519322
5/6/2005,House of Wax,35000000,32064800
10/19/2001,From Hell,35000000,31598308
8/15/2008,Mirrors,35000000,30691439
2/22/2002,Queen of the Damned,35000000,30307804
8/20/2010,Nanny McPhee and the Big Bang,35000000,29011215
1/25/2008,Untraceable,35000000,28687835
11/21/1990,Predator 2,35000000,28317513
9/23/2011,Abduction,35000000,28087155
12/5/1980,Flash Gordon,35000000,27107960
3/28/2008,Superhero Movie,35000000,26638520
2/12/1999,Blast from the Past,35000000,26494611
10/19/2012,Alex Cross,35000000,25888412
3/26/2004,Jersey Girl,35000000,25266129
11/21/1997,Midnight in the Garden of Good and Evil,35000000,25078937
11/9/2001,Heist,35000000,23483357
4/9/2004,Ella Enchanted,35000000,22913677
12/25/1992,Hoffa,35000000,22867875
7/25/2008,The X-Files: I Want to Believe,35000000,20982478
8/24/2012,Premium Rush,35000000,20275446
1/18/2013,Broken City,35000000,19701164
8/19/2005,Valiant,35000000,19478106
2/23/2000,Wonder Boys,35000000,19389454
2/25/2005,Cursed,35000000,19294901
12/21/2007,Walk Hard: The Dewey Cox Story,35000000,18317151
9/20/2002,The Four Feathers,35000000,18306166
4/30/2010,Furry Vengeance,35000000,17630465
1/25/2013,Parker,35000000,17616641
9/17/2004,Wimbledon,35000000,16862585
9/15/2000,Bait,35000000,15325127
12/8/2000,Dungeons and Dragons,35000000,15185241
11/9/2007,Lions for Lambs,35000000,14998070
1/18/1991,Flight of the Intruder,35000000,14471440
5/27/2011,The Tree of Life,35000000,13305665
8/17/2001,American Outlaws,35000000,13264986
8/11/2006,Zoom,35000000,11631245
12/25/2001,The Shipping News,35000000,11405825
12/18/2009,The Young Victoria,35000000,11001272
3/28/2014,Sabotage,35000000,10508518
9/11/2009,Whiteout,35000000,10275638
3/6/2015,Unfinished Business,35000000,10219501
11/22/2006,The Fountain,35000000,10144010
9/4/1998,Knock Off,35000000,10076136
11/29/2013,Mandela: Long Walk to Freedom,35000000,8323085
12/5/2008,Punisher: War Zone,35000000,8050977
9/5/2003,The Order,35000000,7659747
11/10/2006,A Good Year,35000000,7459300
11/6/2002,Femme Fatale,35000000,6592103
5/2/1997,Warriors of Virtue,35000000,6448817
9/30/2015,The Walk,35000000,6430676
9/26/2003,Luther,35000000,5781086
1/21/2010,Biutiful,35000000,5101237
2/21/1992,Radio Flyer,35000000,4651977
4/16/1993,Bound by Honor,35000000,4496583
2/28/1997,Smilla's Sense of Snow,35000000,2221994
10/3/1986,Playing for Keeps,35000000,2000000
1/1/1980,Lion of the Desert,35000000,1500000
4/19/1996,Le hussard sur le toit,35000000,1286429
11/24/1999,Ride With the Devil,35000000,630779
9/22/2006,Bandidas,35000000,0
12/31/2008,Black Water Transit,35000000,0
3/13/2015,The Lovers,35000000,0
12/25/2011,The Darkest Hour,34800000,21443494
9/19/2014,The Maze Runner,34000000,102427862
4/10/2015,The Longest Ride,34000000,37446117
9/17/1993,The Age of Innocence,34000000,32014993
8/14/2009,Gake no ue no Ponyo,34000000,15090399
9/1/1999,Chill Factor,34000000,11263966
8/27/1999,The Astronaut's Wife,34000000,10672566
5/5/2000,I Dreamed of Africa,34000000,6543194
9/5/2014,Thunder and the House of Magic,34000000,4091
12/4/1981,Reds,33500000,50000000
12/11/1992,A Few Good Men,33000000,140525790
6/2/2000,Big Momma's House,33000000,117559438
3/16/2001,Exit Wounds,33000000,51758599
7/27/2012,Step Up Revolution,33000000,35074677
8/18/2006,Snakes on a Plane,33000000,34020814
4/16/2004,The Punisher,33000000,33571379
9/8/2000,The Watcher,33000000,28946615
4/27/2012,Safe,33000000,17142080
3/14/2008,Doomsday,33000000,11008770
4/23/1999,Pushing Tin,33000000,8408835
5/12/2006,Goal! The Dream Begins,33000000,4283255
7/31/2015,The Young and Prodigious T.S. Spivet,33000000,176847
11/13/2015,Rings,33000000,0
5/25/1983,Star Wars Ep. VI: Return of the Jedi,32500000,309125409
5/13/2011,Bridesmaids,32500000,169106725
12/10/2008,The Reader,32500000,34194407
4/26/2013,The Big Wedding,32500000,21819348
2/24/2012,Wanderlust,32500000,17288155
11/7/2003,Elf,32000000,173398518
7/5/1996,Phenomenon,32000000,104632573
6/12/2013,This is the End,32000000,101470202
1/18/2002,Snow Dogs,32000000,81150692
6/16/2006,Nacho Libre,32000000,80197993
11/23/1988,Scrooged,32000000,59450353
8/27/2010,Takers,32000000,57744720
4/1/2011,Source Code,32000000,54712227
9/10/1999,Stigmata,32000000,50041732
11/10/2000,Men of Honor,32000000,48814909
9/2/2005,The Transporter 2,32000000,43095600
2/18/2011,Big Mommas: Like Father Like Son,32000000,37915414
2/23/2007,The Number 23,32000000,35193167
1/15/1993,Alive,32000000,34327309
12/14/1979,1941,32000000,34175000
10/21/2005,Dreamer: Inspired by a True Story,32000000,33022286
9/23/2005,A History of Violence,32000000,31493782
3/15/2013,The Incredible Burt Wonderstone,32000000,22537881
2/10/1995,The Quick and the Dead,32000000,18543650
4/30/2004,Laws of Attraction,32000000,17848322
9/3/2010,Going the Distance,32000000,17804299
10/22/1999,Bringing Out The Dead,32000000,16640210
3/19/2010,Repo Men,32000000,13794835
9/14/2007,D-War,32000000,10977721
9/6/1996,Bogus,32000000,4340826
3/26/1997,Cats Don't Dance,32000000,3562749
12/8/1999,Cradle Will Rock,32000000,2899970
12/15/2006,The Good German,32000000,1308696
12/31/2004,George and the Dragon,32000000,0
8/15/1979,Apocalypse Now,31500000,78800000
11/2/2012,Flight,31000000,93772375
12/18/1985,Out of Africa,31000000,79096868
6/29/1979,Moonraker,31000000,70300000
3/7/2014,The Grand Budapest Hotel,31000000,59076019
7/29/2015,Vacation,31000000,58787835
7/18/1990,Arachnophobia,31000000,53208180
4/28/2000,Frequency,31000000,44983704
9/28/2001,Hearts in Atlantis,31000000,24185781
1/22/2010,Extraordinary Measures,31000000,12482741
10/20/1995,Get Shorty,30250000,71752669
6/8/1984,Ghostbusters,30000000,242212467
11/22/1995,Toy Story,30000000,191652928
12/27/2002,Chicago,30000000,170687518
6/25/1999,Big Daddy,30000000,163479795
8/10/2001,American Pie 2,30000000,145096820
2/10/2012,The Vow,30000000,125014030
6/10/1994,Speed,30000000,120360822
8/16/2013,Lee Daniels' The Butler,30000000,116632095
9/29/2000,Remember the Titans,30000000,115654751
8/14/2009,District 9,30000000,115646235
6/18/2004,Dodgeball: A True Underdog Story,30000000,114326736
11/22/1991,The Addams Family,30000000,113502246
3/2/1990,The Hunt for Red October,30000000,113485385
11/10/1995,Ace Ventura: When Nature Calls,30000000,108344348
8/3/2001,The Princess Diaries,30000000,108244774
3/5/1999,Analyze This,30000000,106823373
9/20/1996,The First Wives Club,30000000,105444419
12/15/2004,Million Dollar Baby,30000000,100422786
9/22/1995,Se7en,30000000,100058010
10/8/2003,Mystic River,30000000,90135191
11/10/1999,Pokemon: The First Movie,30000000,85744662
11/19/2004,SpongeBob SquarePants: The Movie,30000000,85416609
12/4/2009,Up in the Air,30000000,83823381
6/25/2004,The Notebook,30000000,81001787
4/10/2009,Hannah Montana the Movie,30000000,79559647
1/13/2008,27 Dresses,30000000,76806312
11/17/2000,Rugrats in Paris,30000000,76501438
12/25/1991,The Prince of Tides,30000000,74787599
8/12/2005,Four Brothers,30000000,74494381
9/28/2012,Looper,30000000,66486205
12/23/1994,Legends of the Fall,30000000,66484854
2/1/2013,Warm Bodies,30000000,66380662
12/13/2002,About Schmidt,30000000,65005217
1/17/2014,The Nut Job,30000000,64251538
2/16/2001,Down to Earth,30000000,64172251
8/4/1995,Babe,30000000,63634380
8/8/2012,Hope Springs,30000000,63536011
4/18/2008,Forgetting Sarah Marshall,30000000,62932375
10/8/2004,Friday Night Lights,30000000,61188085
4/25/2008,Baby Mama,30000000,60321790
5/29/1998,Hope Floats,30000000,60033780
1/9/2009,Bride Wars,30000000,58715510
8/20/2004,Without a Paddle,30000000,58156435
4/23/2004,13 Going On 30,30000000,57139723
5/20/2011,Midnight in Paris,30000000,56816662
10/5/2005,Wallace & Gromit: The Curse of the Were-Rabbit,30000000,56068547
12/21/2007,P.S. I Love You,30000000,53695808
9/16/2005,The Corpse Bride,30000000,53359111
5/14/2010,Letters to Juliet,30000000,53032453
4/6/2001,Blow,30000000,52990775
2/12/1999,Message in a Bottle,30000000,52799004
7/24/2015,Southpaw,30000000,52316554
7/3/2002,Like Mike,30000000,51432423
12/7/2007,Atonement,30000000,50980159
3/18/1994,Naked Gun 33 1/3: The Final Insult,30000000,50825302
6/9/1989,Star Trek V: The Final Frontier,30000000,50531965
5/24/1985,A View to a Kill,30000000,49667091
1/14/2005,Racing Stripes,30000000,49186871
4/13/2012,The Three Stooges,30000000,44338224
7/21/2000,Pokemon 2000,30000000,43746923
9/22/1989,Black Rain,30000000,43140147
1/13/2006,Glory Road,30000000,42647449
4/24/2015,The Age of Adaline,30000000,42629776
8/6/2010,Step Up 3D,30000000,42400223
5/29/2009,Drag Me To Hell,30000000,42100625
4/13/2012,The Cabin in the Woods,30000000,42073277
9/19/2003,Secondhand Lions,30000000,42023715
11/10/2006,Stranger Than Fiction,30000000,40435190
4/8/2011,Hanna,30000000,40259119
8/16/2002,Blue Crush,30000000,40118420
10/19/2007,30 Days of Night,30000000,39568996
12/19/1986,Little Shop of Horrors,30000000,38747385
9/15/2006,Gridiron Gang,30000000,38432823
7/20/1988,Midnight Run,30000000,38413606
1/25/2008,Meet the Spartans,30000000,38233676
11/13/1987,The Running Man,30000000,37743350
9/13/2013,The Family,30000000,36918811
11/21/1997,Mortal Kombat: Annihilation,30000000,35927406
7/1/2011,Larry Crowne,30000000,35608245
10/18/2013,Carrie,30000000,35266619
4/1/2006,Take the Lead,30000000,34742066
11/24/2010,Love and Other Drugs,30000000,32367005
6/3/2015,Entourage,30000000,32363404
6/1/2001,What's the Worst That Could Happen?,30000000,32267774
2/8/2013,Side Effects,30000000,32172757
9/9/2009,9,30000000,31749894
7/2/2014,Deliver Us from Evil,30000000,30577122
8/1/2014,Get on Up,30000000,30569935
4/27/2012,The Five-Year Engagement,30000000,28700285
4/2/2004,The Prince & Me,30000000,28165882
7/15/2011,Winnie the Pooh,30000000,26692846
5/15/1998,Bulworth,30000000,26525834
6/13/2003,Dumb and Dumberer: When Harry Met Lloyd,30000000,26214846
8/4/1995,Virtuosity,30000000,23980766
9/18/1998,One True Thing,30000000,23209440
2/4/2011,Sanctum,30000000,23209310
7/21/2006,My Super Ex-Girlfriend,30000000,22530295
9/17/2004,Mr. 3000,30000000,21800302
11/19/2010,The Next Three Days,30000000,21148651
8/6/2004,Little Black Book,30000000,20422207
1/19/2005,Assault On Precinct 13,30000000,20040895
10/4/2013,Runner Runner,30000000,19316646
2/6/1998,The Replacement Killers,30000000,18967571
3/3/2006,Ultraviolet,30000000,18522064
10/21/2005,North Country,30000000,18324242
8/19/2011,Fright Night,30000000,18298649
7/17/2002,Eight Legged Freaks,30000000,17266505
7/19/1996,Fled,30000000,17192205
6/4/2010,Splice,30000000,17010170
4/18/2008,88 Minutes,30000000,16930884
4/9/2004,The Whole Ten Yards,30000000,16323969
8/1/1986,Howard the Duck,30000000,16295774
10/24/2008,Pride and Glory,30000000,15740721
8/26/2005,The Cave,30000000,14888028
4/30/2004,Godsend,30000000,14334645
6/20/2003,Alex & Emma,30000000,14208384
9/3/2004,Wicker Park,30000000,13001257
12/25/2005,The New World,30000000,12712093
1/18/2013,The Last Stand,30000000,12050299
1/15/1999,In Dreams,30000000,11927682
3/12/1999,Wing Commander,30000000,11578022
1/12/2001,Antitrust,30000000,10965209
3/8/2013,Dead Man Down,30000000,10895295
4/29/2011,Hoodwinked Too: Hood vs. Evil,30000000,10143779
4/8/2009,Dragonball Evolution,30000000,9362785
9/24/2004,First Daughter,30000000,9055010
9/9/2005,An Unfinished Life,30000000,8535575
12/25/2009,The Imaginarium of Doctor Parnassus,30000000,7689607
12/17/2010,Barney's Version,30000000,7502560
9/20/2002,Trapped,30000000,6916869
6/1/1984,Once Upon a Time in America,30000000,5321508
1/22/1999,Gloria,30000000,4167493
9/21/2007,The Assassination of Jesse James by the Coward Robert Ford,30000000,3909149
12/29/2004,The Merchant of Venice,30000000,3765585
4/2/2003,The Good Thief,30000000,3517797
8/17/2005,Supercross,30000000,3102550
12/29/2006,Miss Potter,30000000,2975649
5/5/2006,Wu ji,30000000,669625
9/23/2011,Machine Gun Preacher,30000000,538690
6/15/2007,DOA: Dead or Alive,30000000,480314
12/31/2009,Le Petit Nicolas,30000000,201857
10/7/2011,Xinhai geming,30000000,135739
1/30/2015,Wild Card,30000000,3200
6/5/2015,United Passions,30000000,918
12/31/2010,Konferenz der Tiere,30000000,0
12/31/2014,Grace of Monaco,30000000,0
12/14/2007,Goodbye Bafana,30000000,0
12/31/2003,Ripley's Game,30000000,0
12/31/2013,Space Pirate Captain Harlock,30000000,0
5/15/2015,Pitch Perfect 2,29000000,183785415
11/18/2005,Walk the Line,29000000,119519402
12/27/1995,Twelve Monkeys,29000000,57097229
9/12/2003,Once Upon a Time in Mexico,29000000,56330657
4/14/2000,Keeping the Faith,29000000,37036404
2/13/1998,The Borrowers,29000000,22359293
12/5/2008,Frost/Nixon,29000000,18622031
11/12/2004,Seed of Chucky,29000000,17016190
8/23/2002,Serving Sara,29000000,16930185
12/31/2002,Confessions of a Dangerous Mind,29000000,16003576
8/26/2009,Taking Woodstock,29000000,7460204
11/6/1987,Cry Freedom,29000000,5899797
9/24/1999,Mumford,28700000,4559569
3/4/2005,The Jacket,28500000,6301131
11/11/1992,Aladdin,28000000,208577270
5/23/1984,Indiana Jones and the Temple of Doom,28000000,175083524
8/14/2015,Straight Outta Compton,28000000,160902085
11/20/1998,The Rugrats Movie,28000000,100491683
7/15/1988,Die Hard,28000000,80639179
4/6/2001,Along Came a Spider,28000000,74058698
2/14/2013,Safe Haven,28000000,71399120
11/7/2008,Role Models,28000000,67294270
10/10/2014,Alexander and the Terrible Horrible No Good Very Bad Day,28000000,66954149
2/6/2004,Miracle,28000000,64378093
1/28/2013,Last Vegas,28000000,63914167
1/26/2001,The Wedding Planner,28000000,60400856
3/19/2004,Dawn of the Dead,28000000,58990765
6/26/1981,For Your Eyes Only,28000000,54800000
12/14/2001,The Royal Tenenbaums,28000000,52353636
4/25/2003,Identity,28000000,52131264
10/5/2001,Serendipity,28000000,50255310
4/16/2010,Kick-Ass,28000000,48071303
9/28/2001,Zoolander,28000000,45172250
9/16/1994,Timecop,28000000,44327925
7/27/2007,No Reservations,28000000,43107979
7/16/1993,Hocus Pocus,28000000,39360491
11/11/2005,Pride & Prejudice,28000000,38372662
8/12/2011,30 Minutes or Less,28000000,37053924
12/22/2000,Dracula 2000,28000000,33000377
6/25/1982,Blade Runner,28000000,32656328
4/7/1995,Rob Roy,28000000,31341940
2/21/2014,3 Days to Kill,28000000,30697999
8/16/2013,Kick-Ass 2,28000000,28795985
10/12/2007,We Own the Night,28000000,28563179
9/19/2014,A Walk Among the Tombstones,28000000,26017685
1/15/2010,The Spy Next Door,28000000,24307106
4/25/2014,Brick Mansions,28000000,20396829
5/12/2006,Just My Luck,28000000,17326650
10/13/2000,Lost Souls,28000000,16779636
4/18/2003,Winged Migration,28000000,10762178
10/1/1999,Mystery Alaska,28000000,8888143
8/24/2001,John Carpenter's Ghosts of Mars,28000000,8434601
7/11/1997,A Simple Wish,28000000,8119205
12/25/1997,Kundun,28000000,5532301
10/3/2008,How to Lose Friends & Alienate People,28000000,2775593
12/31/2007,Alatriste,28000000,0
6/1/2007,Knocked Up,27500000,148761765
6/10/1983,Octopussy,27500000,62440579
6/26/2009,My Sister's Keeper,27500000,49200230
2/8/2008,Welcome Home Roscoe Jenkins,27500000,42168445
1/13/2012,Joyful Noise,27500000,30932113
12/14/1984,A Passage to India,27500000,27187653
12/25/2006,Notes on a Scandal,27500000,17510118
10/19/2007,Rendition,27500000,9736045
10/28/2011,Anonymous,27500000,4463292
3/18/2011,Limitless,27000000,79249455
12/6/1991,Star Trek VI: The Undiscovered Country,27000000,74888996
6/7/2002,The Divine Secrets of the Ya-Ya Sisterhood,27000000,69586544
10/3/1997,Kiss the Girls,27000000,60491560
6/20/1980,The Blues Brothers,27000000,57229890
8/6/2008,The Sisterhood of the Traveling Pants 2,27000000,44089964
12/25/1994,The Jungle Book,27000000,43054607
5/17/2002,About a Boy,27000000,40803000
8/19/2011,Spy Kids: All the Time in the World,27000000,38536376
7/16/1999,Lake Placid,27000000,31770413
4/7/2006,Lucky Number Slevin,27000000,22495466
10/21/1983,The Right Stuff,27000000,21192102
7/20/1984,Die Unendliche Geschichte,27000000,20158808
2/27/1998,Dark City,27000000,14337579
9/19/2008,The Duchess,27000000,13848978
10/1/2010,Case 39,27000000,13261851
6/10/2005,The Honeymooners,27000000,12834849
6/21/1985,Return to Oz,27000000,10618813
3/27/1998,The Newton Boys,27000000,10297897
8/27/2004,Suspect Zero,27000000,8712564
11/2/2007,The Martian Child,27000000,7500310
10/18/2002,Formula 51,27000000,5204007
11/24/1999,Flawless,27000000,4485485
5/13/2005,Mindhunters,27000000,4476235
10/17/2008,What Just Happened,27000000,1090947
12/12/2003,The Statement,27000000,765637
12/31/2006,The Magic Flute,27000000,0
1/16/2009,Paul Blart: Mall Cop,26000000,146336178
8/6/2003,Freaky Friday,26000000,110222438
8/19/2005,The 40 Year-old Virgin,26000000,109243478
12/11/1998,Shakespeare in Love,26000000,100241322
12/21/1990,Kindergarten Cop,26000000,88846113
8/6/2008,The Pineapple Express,26000000,87341380
12/22/1993,Philadelphia,26000000,76512063
7/31/1998,Ever After: A Cinderella Story,26000000,65703412
8/10/1990,Flatliners,26000000,61308153
8/15/2003,Open Range,26000000,58331254
8/19/2005,Red Eye,26000000,57891803
12/9/2011,New Year's Eve,26000000,54544638
6/15/1977,A Bridge Too Far,26000000,50800000
4/26/2013,Pain & Gain,26000000,49875291
1/31/2003,Final Destination 2,26000000,46896664
12/22/2000,O Brother Where Art Thou?,26000000,45506619
12/29/2004,In Good Company,26000000,45489752
1/22/2010,Legion,26000000,40122938
8/29/2012,Lawless,26000000,37397291
3/29/2002,Clockstoppers,26000000,36985501
7/10/1985,Silverado,26000000,32076721
12/4/2009,Brothers,26000000,28544157
10/17/2014,The Best of Me,26000000,26766213
3/12/2004,Agent Cody Banks 2: Destination London,26000000,23514247
8/3/2001,Original Sin,26000000,16521410
4/27/2012,The Raven,26000000,16008272
2/20/2004,Welcome to Mooseport,26000000,14469428
1/27/1995,Highlander III: The Sorcerer,26000000,13738574
7/10/2015,Self/Less,26000000,12279691
8/24/2001,The Curse of the Jade Scorpion,26000000,7496522
10/18/2013,The Fifth Estate,26000000,3254172
2/21/1997,Blood and Wine,26000000,1075288
8/24/1997,The Grimm Brothers' Snow White,26000000,5000
6/30/2015,Viy,26000000,0
3/17/2015,Accidental Love,26000000,0
6/19/2015,The Face of an Angel,26000000,0
5/17/1996,Flipper,25530000,20047715
8/31/2005,The Constant Gardener,25500000,33579798
10/17/2008,W.,25100000,25534493
2/25/2004,The Passion of the Christ,25000000,370782930
11/24/1993,Mrs. Doubtfire,25000000,218692701
8/10/2011,The Help,25000000,169705587
12/16/1988,Rain Man,25000000,168106313
12/12/2008,Gran Torino,25000000,148095302
1/30/2009,Taken,25000000,145000989
1/17/2014,Ride Along,25000000,134202565
11/25/1992,The Bodyguard,25000000,111634286
